"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","direction"
5055.3939800828,1.94560214109151,0.0995089752135072,19.5520267083146,3.96453836204434e-85,1.25381971925628e-83,"ATAD2","UP"
3204.05179564672,-2.10302702782586,0.141230564626939,-14.8907358218174,3.78579998317251e-50,4.43281698338618e-49,"ATF3","DOWN"
151.083440267522,2.12949992246241,0.141073789194455,15.0949367322029,1.74855541399125e-51,2.15503531483724e-50,"ATG9B","UP"
283.632091477511,-3.32051234620931,0.146342065241808,-22.6900743864908,5.61426583491987e-114,3.51688128981385e-112,"ATOH8","DOWN"
348.88762010682,-1.61759615461177,0.242767153661512,-6.66315904031717,2.68003365228614e-11,6.9710918805004e-11,"ATP13A5","DOWN"
867.84317716713,-4.52255658759479,0.205218609653732,-22.0377508415331,1.25204353025228e-107,6.94395556936744e-106,"ATP1A2","DOWN"
238.212845058956,2.6651558773628,0.187482612804039,14.215482905332,7.34430610107699e-46,7.49560935513418e-45,"ATP1A3","UP"
5827.7351810137,1.5750275375531,0.128312107278687,12.2749721047931,1.2343434280233e-34,8.66020833379262e-34,"ATP2A3","UP"
9.06238475209772,1.5726224001893,0.234552661608761,6.7047732027551,2.01719417914136e-11,5.27775612006621e-11,"ATP2B3","UP"
2.25524444441844,3.28989412382058,0.618260601427652,5.32120939976403,1.03079668633501e-07,2.17211434070724e-07,"ATXN8OS","UP"
1273.770386327,3.06509419294464,0.10918050994366,28.0736387339306,2.05594996940968e-173,4.49521599561604e-171,"AURKA","UP"
69.3492640012819,1.63120889052709,0.101012855434662,16.1485276651961,1.16304741986579e-58,1.76192773353285e-57,"AURKAPS1","UP"
771.245498054325,3.37351878516297,0.129217173538108,26.1073562653656,3.00797797237959e-150,3.84260736595166e-148,"AURKB","UP"
0.679920758357963,-1.76602203052144,0.193791211471114,-9.11301403771184,8.01244398499172e-20,3.11125279669957e-19,"AVP","DOWN"
